UID,주거 형태,연간 소득,현재 직장 근속 연수,체납 세금 압류 횟수,개설된 신용계좌 수,신용 거래 연수,최대 신용한도,신용 문제 발생 횟수,마지막 연체 이후 경과 개월 수,개인 파산 횟수,대출 목적,대출 상환 기간,현재 대출 잔액,현재 미상환 신용액,월 상환 부채액,신용 점수,채무 불이행 여부
TRAIN_00906,자가,2153233.5,5년,0.0,7,26.5,711157.5,0,60,0,주택 개보수,장기 상환,814110.0,190617.0,9543.0,635,0
TRAIN_00907,월세,1324444.5,10년 이상,0.0,11,16.9,126465.0,1,68,0,부채 통합,장기 상환,561706.5,273381.0,24627.0,671,1
TRAIN_00908,주택 담보 대출 (거주 중),1701121.5,4년,0.0,20,25.1,717435.0,1,18,1,부채 통합,단기 상환,523312.5,181299.0,21577.5,798,1
TRAIN_00909,주택 담보 대출 (거주 중),1440930.0,7년,0.0,16,24.1,631104.0,0,8,0,부채 통합,단기 상환,345568.5,393708.0,32473.5,716,1
TRAIN_00910,주택 담보 대출 (거주 중),5313351.0,10년 이상,0.0,11,28.1,1162812.0,0,33,0,부채 통합,단기 상환,1248433.5,255798.0,29157.0,802,0
TRAIN_00911,월세,1187796.0,10년 이상,0.0,5,18.9,943294.5,0,11,0,부채 통합,단기 상환,322815.0,423213.0,35701.5,762,1
TRAIN_00912,주택 담보 대출 (거주 중),2261502.0,10년 이상,0.0,10,24.8,214489.5,1,30,0,여행 자금,단기 상환,279553.5,229671.0,17091.0,813,0
TRAIN_00913,주택 담보 대출 (거주 중),2705892.0,4년,0.0,11,19.5,459814.5,1,43,1,주택 개보수,단기 상환,449988.0,209436.0,6687.0,715,0
TRAIN_00914,주택 담보 대출 (거주 중),2950726.5,1년 미만,0.0,23,31.5,5316936.0,0,10,0,부채 통합,장기 상환,838225.5,1313931.0,37470.0,731,0
TRAIN_00915,주택 담보 대출 (거주 중),1190158.5,10년 이상,0.0,8,31.9,271732.5,1,73,0,부채 통합,단기 상환,162331.5,124846.5,25707.0,725,0
TRAIN_00916,주택 담보 대출 (거주 중),668040.0,9년,0.0,11,9.9,0.0,0,26,0,여행 자금,단기 상환,177907.5,0.0,6909.0,705,0
TRAIN_00917,주택 담보 대출 (거주 중),1739295.0,2년,0.0,16,18.4,900712.5,0,30,0,주택 개보수,단기 상환,537001.5,399759.0,41559.0,587,0
TRAIN_00918,월세,2414322.0,10년 이상,0.0,8,18.3,271557.0,0,41,0,부채 통합,단기 상환,161151.0,388500.0,14302.5,771,1
TRAIN_00919,주택 담보 대출 (거주 중),2843656.5,10년 이상,0.0,20,16.9,1602934.5,1,28,0,부채 통합,단기 상환,323863.5,1062792.0,41496.0,807,1
TRAIN_00920,월세,1340832.0,10년 이상,0.0,9,21.8,299668.5,0,6,0,부채 통합,단기 상환,162472.5,133104.0,23163.0,756,0
TRAIN_00921,월세,1343968.5,5년,0.0,14,22.9,496327.5,2,38,0,부채 통합,장기 상환,403326.0,297688.5,13770.0,709,0
TRAIN_00922,자가,2032332.0,1년 미만,3.0,12,12.4,315766.5,0,65,0,기타,장기 상환,514819.5,135607.5,21328.5,573,0
TRAIN_00923,자가,738636.0,1년,0.0,10,12.8,926259.0,0,6,0,기타,단기 상환,453310.5,471247.5,1887.0,785,1
TRAIN_00924,월세,11000523.0,10년 이상,0.0,6,20.9,1300936.5,4,16,0,사업 대출,단기 상환,416695.5,798822.0,57459.0,802,0
TRAIN_00925,자가,3619017.0,2년,0.0,19,15.4,1043674.5,0,56,0,부채 통합,단기 상환,330213.0,445398.0,38871.0,796,1
TRAIN_00926,자가,1735399.5,1년 미만,0.0,15,21.7,401509.5,6,66,3,의료비,단기 상환,121900.5,152610.0,9204.0,689,0
TRAIN_00927,자가,1452789.0,10년 이상,0.0,5,18.7,663564.0,0,63,0,부채 통합,장기 상환,1184838.0,425998.5,8692.5,738,1
TRAIN_00928,월세,1197942.0,1년,0.0,13,21.4,1197139.5,1,29,0,부채 통합,단기 상환,377602.5,531606.0,27001.5,795,1
TRAIN_00929,주택 담보 대출 (거주 중),4475382.0,7년,1.0,19,26.4,17232531.0,2,9,0,부채 통합,장기 상환,1113556.5,181965.0,32098.5,731,1
TRAIN_00930,주택 담보 대출 (거주 중),3686347.5,1년 미만,1.0,17,29.3,208272.0,1,34,1,부채 통합,단기 상환,1279932.0,99261.0,21840.0,800,0
TRAIN_00931,주택 담보 대출 (거주 중),2470806.0,10년 이상,0.0,16,31.7,610741.5,0,15,0,결혼 자금,단기 상환,284752.5,323166.0,8794.5,693,0
TRAIN_00932,월세,1939815.0,10년 이상,0.0,6,17.7,145075.5,0,34,0,부채 통합,단기 상환,396298.5,338185.5,11052.0,796,0
TRAIN_00933,자가,1666309.5,10년 이상,0.0,13,18.0,382063.5,0,30,0,사업 대출,단기 상환,612180.0,0.0,13738.5,667,1
TRAIN_00934,주택 담보 대출 (거주 중),2638966.5,1년 미만,0.0,16,24.1,3726757.5,0,16,0,부채 통합,장기 상환,906895.5,834145.5,28573.5,691,1
TRAIN_00935,주택 담보 대출 (거주 중),859111.5,2년,0.0,13,18.4,660078.0,0,10,0,부채 통합,단기 상환,347484.0,122098.5,27492.0,716,0
TRAIN_00936,월세,1974808.5,10년 이상,0.0,6,25.0,504277.5,1,31,0,주택 개보수,장기 상환,560767.5,292225.5,2391.0,696,0
TRAIN_00937,월세,1349997.0,7년,0.0,15,18.4,1615794.0,1,69,0,부채 통합,단기 상환,564018.0,578868.0,20040.0,787,1
TRAIN_00938,월세,1065472.5,2년,0.0,10,27.1,802575.0,1,61,0,부채 통합,단기 상환,344913.0,103494.0,7809.0,796,0
TRAIN_00939,월세,1642341.0,10년 이상,0.0,8,17.6,704233.5,0,17,0,부채 통합,단기 상환,497097.0,501747.0,21174.0,705,0
TRAIN_00940,주택 담보 대출 (거주 중),4053436.5,1년,0.0,14,14.3,1565574.0,0,13,0,부채 통합,단기 상환,544809.0,207522.0,19729.5,802,0
TRAIN_00941,월세,1484529.0,1년,0.0,13,17.3,321096.0,1,38,0,부채 통합,장기 상환,459817.5,192439.5,20119.5,713,1
TRAIN_00942,자가,1990597.5,10년 이상,0.0,11,25.6,280107.0,0,22,0,부채 통합,단기 상환,167143.5,153988.5,9496.5,780,0
TRAIN_00943,자가,2343222.0,10년 이상,0.0,8,17.7,966615.0,0,12,0,부채 통합,장기 상환,815656.5,228642.0,28966.5,558,1
TRAIN_00944,주택 담보 대출 (거주 중),1587033.0,10년 이상,0.0,17,26.2,6437815.5,1,73,0,주택 개보수,단기 상환,1108753.5,3946300.5,19030.5,780,0
TRAIN_00945,자가,2455500.0,10년 이상,0.0,19,14.3,952462.5,0,25,0,부채 통합,장기 상환,533478.0,413305.5,30832.5,791,0
TRAIN_00946,월세,1744810.5,1년,0.0,10,12.9,985788.0,0,31,0,부채 통합,단기 상환,289213.5,228534.0,15219.0,773,0
TRAIN_00947,월세,2031691.5,4년,0.0,14,22.5,473317.5,6,38,3,부채 통합,단기 상환,404247.0,161575.5,23341.5,713,1
TRAIN_00948,주택 담보 대출 (거주 중),2328505.5,7년,0.0,18,20.4,3480409.5,0,73,0,부채 통합,장기 상환,653787.0,58920.0,24102.0,747,1
TRAIN_00949,주택 담보 대출 (거주 중),5017917.0,10년 이상,0.0,21,28.6,6610762.5,0,6,0,주택 개보수,단기 상환,1145554.5,1092991.5,76122.0,749,0
TRAIN_00950,자가,1431784.5,3년,0.0,10,14.2,941538.0,0,10,0,부채 통합,장기 상환,193567.5,2341363.5,36373.5,742,1
TRAIN_00951,주택 담보 대출 (거주 중),6711214.5,5년,0.0,16,14.6,1375609.5,0,31,0,부채 통합,장기 상환,744679.5,1170376.5,32983.5,662,0
TRAIN_00952,주택 담보 대출 (거주 중),1628998.5,8년,0.0,20,12.5,0.0,1,32,1,부채 통합,장기 상환,209622.0,78963.0,14389.5,793,0
TRAIN_00953,자가,1008582.0,6년,0.0,20,23.6,581202.0,0,11,0,부채 통합,장기 상환,506607.0,70608.0,23347.5,633,1
TRAIN_00954,주택 담보 대출 (거주 중),4166083.5,10년 이상,0.0,16,20.5,1466335.5,0,21,0,부채 통합,단기 상환,517059.0,539853.0,37209.0,793,0
TRAIN_00955,주택 담보 대출 (거주 중),1703301.0,10년 이상,0.0,6,30.7,962128.5,0,7,0,사업 대출,단기 상환,614554.5,158580.0,24270.0,769,0
TRAIN_00956,주택 담보 대출 (거주 중),2184486.0,3년,0.0,16,16.0,1023540.0,1,66,1,부채 통합,단기 상환,396205.5,265738.5,16815.0,795,0
TRAIN_00957,자가,4101694.5,7년,0.0,6,24.4,173482.5,0,18,0,기타,단기 상환,187279.5,109893.0,6858.0,775,0
TRAIN_00958,월세,1994796.0,10년 이상,0.0,7,11.8,336991.5,0,52,0,부채 통합,단기 상환,338359.5,419430.0,17704.5,798,1
TRAIN_00959,월세,1705399.5,10년 이상,0.0,4,13.9,425370.0,0,14,0,부채 통합,단기 상환,199648.5,320640.0,22840.5,796,0
TRAIN_00960,주택 담보 대출 (거주 중),8237308.5,10년 이상,0.0,19,33.8,1312662.0,0,13,0,부채 통합,단기 상환,425091.0,753844.5,74397.0,802,0
TRAIN_00961,월세,785241.0,10년 이상,0.0,11,16.3,406971.0,0,13,0,부채 통합,단기 상환,142371.0,446137.5,20580.0,811,0
TRAIN_00962,월세,4569022.5,10년 이상,1.0,11,25.5,1174681.5,1,61,0,부채 통합,단기 상환,533725.5,329842.5,27097.5,738,1
TRAIN_00963,자가,2231464.5,5년,0.0,14,19.3,807396.0,0,27,0,부채 통합,장기 상환,691969.5,214800.0,24516.0,598,0
TRAIN_00964,자가,2414742.0,10년 이상,0.0,10,13.1,1047300.0,0,23,0,부채 통합,장기 상환,551356.5,244527.0,9007.5,776,0
TRAIN_00965,자가,2162298.0,6년,0.0,9,25.6,193123.5,0,27,0,부채 통합,장기 상환,1245049.5,460044.0,24280.5,762,0
TRAIN_00966,자가,876315.0,2년,0.0,7,16.5,648891.0,0,32,0,주택 개보수,단기 상환,175927.5,0.0,3312.0,724,0
TRAIN_00967,주택 담보 대출 (거주 중),2918383.5,3년,0.0,7,18.2,2709489.0,0,10,1,사업 대출,장기 상환,831777.0,626359.5,26536.5,671,0
TRAIN_00968,월세,3490533.0,9년,0.0,5,13.5,0.0,1,26,1,주택 개보수,단기 상환,145861.5,101521.5,4548.0,771,0
TRAIN_00969,월세,1271532.0,10년 이상,0.0,7,12.5,380994.0,0,30,0,부채 통합,단기 상환,568392.0,84708.0,21196.5,711,0
TRAIN_00970,주택 담보 대출 (거주 중),2276245.5,10년 이상,0.0,13,14.7,677874.0,1,42,0,부채 통합,단기 상환,1322418.0,456729.0,33087.0,795,0
TRAIN_00971,월세,913287.0,10년 이상,1.0,13,17.6,456238.5,0,17,0,부채 통합,장기 상환,529396.5,532090.5,10467.0,656,1
TRAIN_00972,월세,1129584.0,10년 이상,0.0,10,16.1,586224.0,1,29,1,부채 통합,단기 상환,496509.0,192451.5,13672.5,765,1
TRAIN_00973,주택 담보 대출 (거주 중),2564880.0,3년,0.0,14,11.6,1590972.0,0,44,0,부채 통합,장기 상환,636732.0,657780.0,29385.0,798,1
TRAIN_00974,자가,1615767.0,10년 이상,0.0,14,17.0,559287.0,0,34,0,부채 통합,장기 상환,386548.5,496740.0,30940.5,660,1
TRAIN_00975,월세,751026.0,3년,0.0,11,12.5,170167.5,0,26,0,부채 통합,장기 상환,339676.5,55377.0,0.0,629,0
TRAIN_00976,월세,1643254.5,9년,1.0,9,12.0,707431.5,1,38,1,부채 통합,단기 상환,506884.5,103440.0,5674.5,727,1
TRAIN_00977,주택 담보 대출 (거주 중),3847380.0,3년,0.0,15,32.8,1904019.0,0,6,0,부채 통합,단기 상환,576075.0,1270357.5,47406.0,778,1
TRAIN_00978,월세,3029347.5,5년,1.0,8,15.6,0.0,2,34,0,주택 구매,단기 상환,512616.0,47733.0,39562.5,804,0
TRAIN_00979,주택 담보 대출 (거주 중),2020303.5,10년 이상,0.0,11,20.3,183870.0,0,25,0,부채 통합,단기 상환,268032.0,332119.5,16758.0,793,0
TRAIN_00980,주택 담보 대출 (거주 중),4636726.5,5년,0.0,10,31.5,952948.5,0,28,0,자동차 구매,장기 상환,1050882.0,110641.5,68022.0,633,0
TRAIN_00981,주택 담보 대출 (거주 중),1911265.5,10년 이상,0.0,8,36.1,1036873.5,0,4,0,부채 통합,장기 상환,1032187.5,1356466.5,79915.5,731,1
TRAIN_00982,자가,1535623.5,10년 이상,0.0,9,20.2,285027.0,0,12,0,사업 대출,단기 상환,187681.5,48778.5,19498.5,815,0
TRAIN_00983,주택 담보 대출 (거주 중),1095159.0,3년,0.0,5,16.2,0.0,1,71,1,여행 자금,단기 상환,331135.5,59850.0,0.0,805,0
TRAIN_00984,월세,1692603.0,1년 미만,0.0,12,11.4,486885.0,0,42,0,부채 통합,단기 상환,268960.5,500596.5,33033.0,724,1
TRAIN_00985,주택 담보 대출 (거주 중),2371764.0,2년,0.0,6,42.6,10972767.0,0,61,0,부채 통합,단기 상환,1164682.5,1040673.0,26088.0,802,0
TRAIN_00986,월세,4071052.5,10년 이상,0.0,9,33.9,5067844.5,0,14,0,부채 통합,단기 상환,669537.0,1210978.5,50643.0,758,0
TRAIN_00987,자가,3421914.0,7년,0.0,21,17.2,3465553.5,0,42,0,부채 통합,단기 상환,790509.0,480799.5,28387.5,793,0
TRAIN_00988,월세,1491597.0,8년,0.0,12,24.6,557797.5,5,68,3,부채 통합,단기 상환,159765.0,93378.0,7204.5,765,1
TRAIN_00989,자가,898779.0,10년 이상,0.0,8,16.6,262428.0,0,49,0,여행 자금,단기 상환,262116.0,255790.5,1.5,762,0
TRAIN_00990,주택 담보 대출 (거주 중),2354079.0,10년 이상,0.0,11,29.3,658488.0,1,28,1,부채 통합,단기 상환,462495.0,285120.0,11874.0,805,1
TRAIN_00991,월세,1500382.5,1년,0.0,22,37.8,1048482.0,0,18,0,부채 통합,단기 상환,184545.0,503248.5,17185.5,816,0
TRAIN_00992,월세,1381552.5,7년,0.0,13,12.1,152166.0,0,28,0,부채 통합,단기 상환,328491.0,55696.5,19282.5,784,1
TRAIN_00993,월세,1987038.0,1년,0.0,14,19.0,966879.0,1,41,0,부채 통합,단기 상환,550161.0,528888.0,32262.0,809,0
TRAIN_00994,주택 담보 대출 (거주 중),2116837.5,10년 이상,0.0,11,28.5,613557.0,1,45,1,부채 통합,단기 상환,478990.5,164722.5,9916.5,693,0
TRAIN_00995,월세,1201656.0,9년,0.0,8,13.3,492148.5,0,31,0,부채 통합,장기 상환,516175.5,195493.5,14431.5,658,0
TRAIN_00996,자가,1184865.0,8년,0.0,9,12.0,1114461.0,0,21,0,부채 통합,단기 상환,524383.5,925249.5,35832.0,793,0
TRAIN_00997,월세,1626621.0,8년,0.0,12,25.1,526501.5,1,37,3,부채 통합,단기 상환,474555.0,214135.5,43237.5,716,1
TRAIN_00998,자가,2044465.5,2년,0.0,20,15.8,1212901.5,0,21,0,부채 통합,장기 상환,537046.5,494548.5,20004.0,718,1
TRAIN_00999,자가,1690492.5,4년,0.0,13,13.8,3703296.0,0,29,0,부채 통합,단기 상환,543484.5,567261.0,49735.5,751,0
TRAIN_01000,월세,2939172.0,4년,0.0,14,19.0,1196160.0,1,33,3,부채 통합,단기 상환,547651.5,535680.0,31464.0,713,1
TRAIN_01001,월세,2023236.0,10년 이상,0.0,10,20.6,606820.5,0,33,0,부채 통합,단기 상환,126877.5,255196.5,10224.0,793,0
TRAIN_01002,주택 담보 대출 (거주 중),1489905.0,3년,0.0,23,28.6,632172.0,0,4,0,부채 통합,장기 상환,558024.0,627795.0,30987.0,793,1
TRAIN_01003,월세,1332009.0,1년 미만,0.0,11,16.0,703954.5,0,12,0,부채 통합,단기 상환,272446.5,388714.5,11769.0,765,1
TRAIN_01004,자가,1824118.5,4년,0.0,10,17.9,1054108.5,0,22,0,부채 통합,장기 상환,787773.0,412671.0,35797.5,696,0
TRAIN_01005,월세,5153826.0,10년 이상,0.0,15,33.4,827451.0,1,21,0,주택 개보수,단기 상환,557610.0,419070.0,37842.0,805,0
TRAIN_01006,주택 담보 대출 (거주 중),5318208.0,10년 이상,0.0,19,47.4,1376535.0,0,15,0,주택 개보수,단기 상환,1157566.5,1594464.0,35031.0,787,0
TRAIN_01007,자가,5248326.0,6년,4.0,14,39.8,5758140.0,6,36,0,주택 구매,장기 상환,1171954.5,126133.5,62733.0,805,0
TRAIN_01008,월세,1654234.5,2년,1.0,9,13.5,600487.5,1,26,1,부채 통합,단기 상환,416190.0,528220.5,7801.5,729,0
TRAIN_01009,자가,980983.5,4년,0.0,15,13.7,343027.5,0,22,0,부채 통합,장기 상환,722964.0,130863.0,18178.5,675,0
TRAIN_01010,주택 담보 대출 (거주 중),1516101.0,10년 이상,1.0,20,13.4,593643.0,1,43,0,부채 통합,장기 상환,261171.0,54505.5,30550.5,807,0
TRAIN_01011,자가,1106847.0,1년,0.0,12,15.1,42828.0,0,71,0,부채 통합,단기 상환,159786.0,114667.5,12580.5,744,0
TRAIN_01012,주택 담보 대출 (거주 중),2542420.5,2년,0.0,6,19.6,641836.5,0,31,0,부채 통합,장기 상환,406618.5,78630.0,18805.5,642,1
TRAIN_01013,월세,1918779.0,10년 이상,0.0,20,16.5,632608.5,1,38,0,부채 통합,장기 상환,871251.0,515803.5,13698.0,758,1
TRAIN_01014,자가,926835.0,10년 이상,0.0,9,11.4,434052.0,0,32,0,부채 통합,단기 상환,437640.0,491692.5,15132.0,716,0
TRAIN_01015,월세,2663109.0,7년,0.0,14,16.9,1146969.0,0,32,0,부채 통합,단기 상환,416974.5,1007877.0,23460.0,736,1
TRAIN_01016,자가,1706461.5,5년,0.0,14,15.1,800023.5,0,41,0,기타,장기 상환,1063296.0,251010.0,36864.0,740,0
TRAIN_01017,자가,1057387.5,2년,0.0,25,19.7,1681042.5,0,15,0,부채 통합,단기 상환,545047.5,469945.5,20575.5,798,1
TRAIN_01018,주택 담보 대출 (거주 중),1406250.0,2년,0.0,12,31.6,413188.5,0,35,0,주택 개보수,단기 상환,518965.5,85261.5,4911.0,680,1
TRAIN_01019,주택 담보 대출 (거주 중),3255436.5,5년,0.0,16,13.4,2931841.5,0,8,0,부채 통합,장기 상환,1295382.0,565593.0,49860.0,718,0
TRAIN_01020,주택 담보 대출 (거주 중),10811785.5,3년,0.0,7,29.9,2632207.5,0,32,0,주택 개보수,단기 상환,1190182.5,3532998.0,38959.5,791,0
TRAIN_01021,자가,1928046.0,10년 이상,0.0,8,18.2,560076.0,0,21,0,부채 통합,단기 상환,106923.0,131121.0,11847.0,796,0
TRAIN_01022,주택 담보 대출 (거주 중),4568394.0,5년,0.0,13,28.5,5169237.0,1,19,0,부채 통합,장기 상환,1329537.0,497776.5,30910.5,604,1
TRAIN_01023,주택 담보 대출 (거주 중),1796851.5,7년,1.0,11,15.4,622549.5,1,74,0,부채 통합,단기 상환,208777.5,182079.0,19827.0,760,0
TRAIN_01024,자가,1560654.0,7년,0.0,26,24.1,5953510.5,0,20,0,부채 통합,단기 상환,917913.0,223293.0,30024.0,687,0
TRAIN_01025,주택 담보 대출 (거주 중),2044968.0,4년,0.0,20,17.0,219090.0,1,73,1,부채 통합,단기 상환,213211.5,116575.5,6550.5,782,1
TRAIN_01026,주택 담보 대출 (거주 중),2592180.0,5년,0.0,10,16.5,482283.0,0,32,0,기타,장기 상환,1125147.0,103332.0,14728.5,691,0
TRAIN_01027,자가,2049553.5,3년,0.0,11,14.0,1270.5,0,9,0,부채 통합,장기 상환,550239.0,244047.0,33360.0,720,1
TRAIN_01028,월세,2079907.5,10년 이상,0.0,10,36.8,3751855.5,0,30,0,부채 통합,단기 상환,230773.5,1324924.5,25671.0,807,0
TRAIN_01029,주택 담보 대출 (거주 중),802675.5,10년 이상,0.0,10,15.3,109585.5,0,9,0,여행 자금,단기 상환,88987.5,304305.0,7447.5,729,0
TRAIN_01030,주택 담보 대출 (거주 중),3405747.0,6년,1.0,20,20.9,1550190.0,2,41,0,부채 통합,단기 상환,568999.5,495370.5,30193.5,724,1
TRAIN_01031,자가,3063156.0,10년 이상,0.0,12,18.5,847503.0,0,33,0,부채 통합,장기 상환,622813.5,467844.0,30693.0,736,0
TRAIN_01032,자가,1883355.0,10년 이상,0.0,6,29.0,138022.5,0,30,0,기타,단기 상환,272613.0,392131.5,18246.0,795,0
TRAIN_01033,주택 담보 대출 (거주 중),3160762.5,6년,0.0,9,19.7,755617.5,0,5,0,부채 통합,장기 상환,1267998.0,238104.0,31536.0,604,1
TRAIN_01034,주택 담보 대출 (거주 중),1397734.5,8년,0.0,15,15.5,540823.5,0,73,0,부채 통합,단기 상환,339235.5,121351.5,9496.5,756,0
TRAIN_01035,주택 담보 대출 (거주 중),3383361.0,10년 이상,0.0,13,19.0,1104588.0,1,30,1,부채 통합,단기 상환,1130067.0,496585.5,26127.0,795,0
TRAIN_01036,주택 담보 대출 (거주 중),2371788.0,10년 이상,0.0,20,23.4,18164964.0,0,32,0,부채 통합,단기 상환,513186.0,924307.5,29890.5,785,1
TRAIN_01037,주택 담보 대출 (거주 중),1638546.0,2년,0.0,11,26.8,322678.5,0,10,0,주택 개보수,장기 상환,274050.0,0.0,19899.0,700,0
TRAIN_01038,자가,1107280.5,2년,0.0,9,19.8,419508.0,0,20,0,결혼 자금,단기 상환,309108.0,148188.0,5902.5,705,0
TRAIN_01039,월세,1302687.0,1년,0.0,8,14.0,614373.0,0,63,0,부채 통합,단기 상환,495771.0,165117.0,17640.0,676,1
TRAIN_01040,자가,1975746.0,5년,0.0,12,14.5,527628.0,0,10,0,기타,장기 상환,163456.5,167235.0,20793.0,607,0
TRAIN_01041,주택 담보 대출 (거주 중),2122041.0,10년 이상,0.0,9,21.2,447909.0,0,37,0,부채 통합,단기 상환,527496.0,829167.0,47031.0,747,0
TRAIN_01042,월세,1278508.5,10년 이상,0.0,14,17.3,715171.5,0,79,0,부채 통합,단기 상환,300975.0,142396.5,16845.0,784,0
TRAIN_01043,주택 담보 대출 (거주 중),4640487.0,8년,0.0,13,21.1,525043.5,0,15,0,부채 통합,단기 상환,499027.5,1106331.0,40387.5,765,1
TRAIN_01044,주택 담보 대출 (거주 중),1518127.5,4년,0.0,17,26.6,443259.0,2,29,3,주택 개보수,단기 상환,451746.0,309106.5,49857.0,791,0
TRAIN_01045,월세,2151729.0,10년 이상,0.0,15,25.2,698731.5,0,17,0,부채 통합,장기 상환,717040.5,512892.0,29068.5,709,1
TRAIN_01046,월세,1508640.0,10년 이상,1.0,13,22.7,885361.5,4,40,0,부채 통합,단기 상환,406726.5,88192.5,0.0,771,0
TRAIN_01047,주택 담보 대출 (거주 중),1288056.0,10년 이상,0.0,6,23.4,421057.5,0,60,0,부채 통합,단기 상환,409933.5,207913.5,2628.0,705,0
TRAIN_01048,주택 담보 대출 (거주 중),2134075.5,10년 이상,0.0,11,17.8,1509147.0,0,8,0,부채 통합,장기 상환,588450.0,318153.0,25953.0,764,0
TRAIN_01049,월세,1535041.5,8년,0.0,18,21.2,1394377.5,1,37,0,부채 통합,단기 상환,468472.5,539593.5,24916.5,798,1
TRAIN_01050,주택 담보 대출 (거주 중),2423095.5,10년 이상,0.0,11,14.1,570924.0,1,20,1,부채 통합,단기 상환,205018.5,230466.0,11047.5,802,0
TRAIN_01051,월세,1249527.0,3년,0.0,6,17.8,449295.0,0,24,0,기타,단기 상환,730204.5,101719.5,13563.0,733,0
TRAIN_01052,자가,1062660.0,5년,0.0,6,19.0,247738.5,0,12,0,부채 통합,장기 상환,435918.0,246309.0,5338.5,676,0
TRAIN_01053,주택 담보 대출 (거주 중),818337.0,10년 이상,0.0,19,16.6,824446.5,0,10,0,부채 통합,장기 상환,587673.0,623802.0,27555.0,771,1
TRAIN_01054,주택 담보 대출 (거주 중),3064110.0,7년,0.0,10,24.4,6374050.5,0,11,0,주택 개보수,장기 상환,1243984.5,1163481.0,27960.0,675,0
TRAIN_01055,자가,1906593.0,10년 이상,0.0,20,15.5,1024638.0,1,62,1,부채 통합,단기 상환,233185.5,88515.0,25500.0,796,0
TRAIN_01056,자가,2070706.5,10년 이상,0.0,20,37.8,1065699.0,0,12,0,부채 통합,장기 상환,501448.5,519366.0,26712.0,738,1
TRAIN_01057,주택 담보 대출 (거주 중),1712775.0,10년 이상,0.0,10,19.3,957640.5,1,37,1,기타,단기 상환,515760.0,297066.0,16738.5,727,0
TRAIN_01058,월세,1385965.5,10년 이상,0.0,14,22.5,1073526.0,0,28,0,부채 통합,단기 상환,294612.0,147292.5,15513.0,804,0
TRAIN_01059,주택 담보 대출 (거주 중),1618300.5,2년,0.0,11,15.3,774804.0,0,35,0,부채 통합,장기 상환,437926.5,198855.0,12963.0,727,0
TRAIN_01060,자가,1955884.5,1년,0.0,11,18.5,1236310.5,0,30,0,부채 통합,장기 상환,622303.5,584266.5,19585.5,571,0
TRAIN_01061,자가,1999828.5,5년,0.0,7,22.6,264081.0,0,18,0,기타,장기 상환,480081.0,24000.0,15102.0,600,0
TRAIN_01062,주택 담보 대출 (거주 중),4140640.5,10년 이상,1.0,13,30.3,2173570.5,1,10,0,부채 통합,단기 상환,773227.5,914017.5,9496.5,755,1
TRAIN_01063,월세,1608817.5,10년 이상,0.0,7,14.3,140532.0,0,16,0,부채 통합,단기 상환,126895.5,43668.0,0.0,695,0
TRAIN_01064,월세,1482264.0,6년,0.0,18,17.1,640561.5,0,22,0,부채 통합,단기 상환,509941.5,481968.0,35295.0,695,1
